Internal ID,Internal ID,Legal Name,Name,PO Num,PO Name,PO #,SO Id,SO Num,SO Name,SO #,Date,Item,Quantity,Item Rate,Item Name,Item DisplayName,Item-Price,Item-PurcDesc,Item-Description
640186,640186,Ingram Micro Inc.,Ingram Micro Inc. [US],POU3739,Purchase Order #POU3739,PURCHORD11769,640057,SOU4882,Sales Order #SOU4882,SALESORD10510,2023-04-05,KL4863AAPFR,25,20.7062856,KL4863AAPFR,,,KASPERSKY ENDPOINT SECURITY FORMLIC BSELECT ED 25-49 NODE 1YR MNT RNWL ,
643588,643588,Ingram Micro Inc.,Ingram Micro Inc. [US],POU3747,Purchase Order #POU3747,PURCHORD11825,639519,SOU4877,Sales Order #SOU4877,SALESORD10487,2023-04-05,KCP432SD8/32,20,80.8025504,KCP432SD8/32,,,Kingston DDR4 - module - 32 GB - SO-DIMM 260-pin - 3200 MHz / PC4-25600 - CL22 - 1.2 V - unbuffered - non-ECC,
642049,642049,Ingram Micro Inc.,Ingram Micro Inc. [US],POU3741,Purchase Order #POU3741,PURCHORD11786,638753,SOU4873,Sales Order #SOU4873,SALESORD10457,2023-04-05,22RCE,1,252.255146,22RCE,,,"21.5"" Basic LED Monitor, 16:9,Built In S ",
636861,636861,Ingram Micro Inc.,Ingram Micro Inc. [US],POU3724,Purchase Order #POU3724,PURCHORD11662,636383,SOU4868,Sales Order #SOU4868,SALESORD10437,2023-04-04,01997-001,5,584.2256992,01997-001,,,"AXIS P1455-LE Network surveillance camera - outdoor - color (Day&Night) - 2 MP - 1920 x 1080 - 1080p - auto iris - vari-focal - audio - GbE - MPEG-4, MJPEG, H.264, AVC, HEVC, H.265 - PoE Class 3",
636880,636880,Ingram Micro Inc.,Ingram Micro Inc. [US],POU3728,Purchase Order #POU3728,PURCHORD11676,635321,SOU4863,Sales Order #SOU4863,SALESORD10413,2023-04-04,MS225-48FP-HW,1,5463.8553112,MS225-48FP-HW,,,Meraki MS225 48FP L2 CM 48x FD ,
636880,636880,Ingram Micro Inc.,Ingram Micro Inc. [US],POU3728,Purchase Order #POU3728,PURCHORD11676,635321,SOU4863,Sales Order #SOU4863,SALESORD10413,2023-04-04,LIC-MS225-48FP-7YR,1,1608.4915704,LIC-MS225-48FP-7YR,,,Cisco Meraki Enterprise Subscription license (7 years) + 7 Years Enterprise Support - 1 switch - for P/N: MS225-48FP-HW,
635868,635868,Ingram Micro Inc.,Ingram Micro Inc. [US],POU3720,Purchase Order #POU3720,PURCHORD11636,635295,SOU4862,Sales Order #SOU4862,SALESORD10409,2023-04-04,65297935BA03A12,1,17.7356036,65297935BA03A12,,,ML 11MO TEAM LICS SUB ACROBAT MLIC PRO DC MPLAT L3 50-99 1U ,
636874,636874,Ingram Micro Inc.,Ingram Micro Inc. [US],POU3727,Purchase Order #POU3727,PURCHORD11673,633833,SOU4859,Sales Order #SOU4859,SALESORD10387,2023-04-03,P35516-B21,2,2145.6667232,P35516-B21,,,"HPE ProLiant DL160 Gen10 Server - rack-mountable - 1U - 2-way - 1 x Xeon Silver 4210R / 2.4 GHz - RAM 16 GB - SATA - hot-swap 2.5"" bay(s) - no HDD - GigE - monitor: none",
636874,636874,Ingram Micro Inc.,Ingram Micro Inc. [US],POU3727,Purchase Order #POU3727,PURCHORD11673,633833,SOU4859,Sales Order #SOU4859,SALESORD10387,2023-04-03,865408-B21,2,121.3049552,865408-B21,,,HPE Power supply - hot-plug / redundant (plug-in module) - Flex Slot - 80 PLUS Platinum - AC 100-240 V - 500 Watt - 563 VA,
636874,636874,Ingram Micro Inc.,Ingram Micro Inc. [US],POU3727,Purchase Order #POU3727,PURCHORD11673,633833,SOU4859,Sales Order #SOU4859,SALESORD10387,2023-04-03,E6U59ABE,2,168.7473788,E6U59ABE,,,"HPE Integrated Lights-Out Advanced License + 1 Year 24x7 Support - electronic - for ProLiant DL160 Gen10, DL180 Gen10, DL20 Gen10, DX360 Gen10, ML30 Gen10, XL290n Gen10",
636874,636874,Ingram Micro Inc.,Ingram Micro Inc. [US],POU3727,Purchase Order #POU3727,PURCHORD11673,633833,SOU4859,Sales Order #SOU4859,SALESORD10387,2023-04-03,HV6S9E,2,2219.6430256,HV6S9E,,,"HPE Pointnext Tech Care Essential Service with Defective Media Retention Extended service agreement - parts and labor - 5 years - on-site - 24x7 - response time: 4 h - for P/N: 878972R-B21, P19559-291, P19560-291, P19560R-B21, P19561-291, P19561R-B21",
636874,636874,Ingram Micro Inc.,Ingram Micro Inc. [US],POU3727,Purchase Order #POU3727,PURCHORD11673,633833,SOU4859,Sales Order #SOU4859,SALESORD10387,2023-04-03,P18434-B21,8,593.9088584,P18434-B21,,,"HPE Mixed Use SSD - 960 GB - hot-swap - 2.5"" SFF - SATA 6Gb/s - Multi Vendor - with HPE Smart Carrier",
633817,633817,Ingram Micro Inc.,Ingram Micro Inc. [US],POU3711,Purchase Order #POU3711,PURCHORD11596,633375,SOU4857,Sales Order #SOU4857,SALESORD10383,2023-04-03,UN58TU7000FXZA,1,547.0984948,UN58TU7000FXZA,,,"Samsung UN58TU7000F 58"" Diagonal Class (57.5"" viewable) - 7 Series LED-backlit LCD TV - Smart TV - Tizen OS - 4K UHD (2160p) 3840 x 2160 - HDR - New Direct Backlight - titan gray",
