Internal ID,Internal ID,Legal Name,Name,PO Num,PO Name,PO #,SO Id,SO Num,SO Name,SO #,Date,Item,Quantity,Item Rate,Item Name,Item DisplayName,Item-Price,Item-PurcDesc,Item-Description
636864,636864,TD Synnex Corporation,TD Synnex Corporation [US],POU3725,Purchase Order #POU3725,PURCHORD11665,635960,SOU4867,Sales Order #SOU4867,SALESORD10433,2023-04-04,710412-001-BTI,1,39.3899792,710412-001-BTI,,,"BTI 710412-001-BTI Power adapter - 65 Watt - for HP 255 G3; ENVY Laptop 14, 15; Pavilion Laptop 17; Split x2",
638509,638509,TD Synnex Corporation,TD Synnex Corporation [US],POU3729,Purchase Order #POU3729,PURCHORD11683,635901,SOU4865,Sales Order #SOU4865,SALESORD10425,2023-04-04,20W00151US,5,1165.1520452,20W00151US,,,"Lenovo ThinkPad T14 Gen 2 20W0 180-degree hinge design - Intel Core i5 1135G7 / 2.4 GHz - Win 10 Pro 64-bit (includes Win 11 Pro License) - Iris Xe Graphics - 16 GB RAM - 512 GB SSD TCG Opal Encryption 2, NVMe - 14"" IPS touchscreen 1920 x 1080 (Full HD) - Wi-Fi 6 - black - kbd: English",
638509,638509,TD Synnex Corporation,TD Synnex Corporation [US],POU3729,Purchase Order #POU3729,PURCHORD11683,635901,SOU4865,Sales Order #SOU4865,SALESORD10425,2023-04-04,20W00155US,5,1077.6623,20W00155US,,,"Lenovo ThinkPad T14 Gen 2 20W0 180-degree hinge design - Intel Core i5 1145G7 / 2.6 GHz - vPro - Win 10 Pro 64-bit (includes Win 11 Pro License) - Iris Xe Graphics - 16 GB RAM - 512 GB SSD TCG Opal Encryption 2, NVMe - 14"" IPS 1920 x 1080 (Full HD) - Wi-Fi 6 - black - kbd: English",
638509,638509,TD Synnex Corporation,TD Synnex Corporation [US],POU3729,Purchase Order #POU3729,PURCHORD11683,635901,SOU4865,Sales Order #SOU4865,SALESORD10425,2023-04-04,20W0014UUS,5,1147.5428536,20W0014UUS,,,"Lenovo ThinkPad T14 Gen 2 20W0 180-degree hinge design - Intel Core i5 1145G7 / 2.6 GHz - vPro - Win 10 Pro 64-bit (includes Win 11 Pro License) - Iris Xe Graphics - 16 GB RAM - 512 GB SSD TCG Opal Encryption 2, NVMe - 14"" IPS touchscreen 1920 x 1080 (Full HD) - Wi-Fi 6 - black - kbd: ",
638509,638509,TD Synnex Corporation,TD Synnex Corporation [US],POU3729,Purchase Order #POU3729,PURCHORD11683,635901,SOU4865,Sales Order #SOU4865,SALESORD10425,2023-04-04,ITG-INTUNE-VP,15,6.1689056,ITG-INTUNE-VP,,,MICROSOFT INTUNE PROVISIONING SERVICE PER QTY 1 SYSTEM: INCLUDES DATA CAPTURE FO ,
638509,638509,TD Synnex Corporation,TD Synnex Corporation [US],POU3729,Purchase Order #POU3729,PURCHORD11683,635901,SOU4865,Sales Order #SOU4865,SALESORD10425,2023-04-04,5PS0N73186,15,183.360606,5PS0N73186,,,Lenovo Onsite + Accidental Damage Protection + Keep Your Drive + Premier Support Extended service agreement - parts and labor - 3 years - on-site - response time: NBD - for (3-year pick-up & return): ThinkPad L13 Yoga; L14 Gen 1; L15 Gen 1; P1 (3rd Gen); P14s Gen 1; P15 Gen 1; P15s Gen 1; P15v Gen 1; P17 Gen 1; T14 Gen 1; T14s Gen 1; ,
633809,633809,TD Synnex Corporation,TD Synnex Corporation [US],POU3708,Purchase Order #POU3708,PURCHORD11591,632105,SOU4855,Sales Order #SOU4855,SALESORD10375,2023-04-03,3000149193782,5,3005.6602004,3000149193782,,,Dell Latitude 7430 XCTO  ,
633819,633819,TD Synnex Corporation,TD Synnex Corporation [US],POU3713,Purchase Order #POU3713,PURCHORD11598,631985,SOU4854,Sales Order #SOU4854,SALESORD10371,2023-04-03,02-CF258X-001,2,438.776052,02-CF258X-001,,,"TROY MICR Toner Secure High Yield - original - MICR toner cartridge - for HP LaserJet Pro M304, M404, MFP M428; MICR M406",
633819,633819,TD Synnex Corporation,TD Synnex Corporation [US],POU3713,Purchase Order #POU3713,PURCHORD11598,631985,SOU4854,Sales Order #SOU4854,SALESORD10371,2023-04-03,CF289Y,2,348.9097612,CF289Y,,,"HP 89Y High Capacity - black - original - LaserJet - toner cartridge (CF289Y) - for LaserJet Enterprise M507, MFP M528; LaserJet Enterprise Flow MFP M528",
633818,633818,TD Synnex Corporation,TD Synnex Corporation [US],POU3712,Purchase Order #POU3712,PURCHORD11597,631763,SOU4852,Sales Order #SOU4852,SALESORD10368,2023-04-03,02-CF258X-001,2,438.776052,02-CF258X-001,,,"TROY MICR Toner Secure High Yield - original - MICR toner cartridge - for HP LaserJet Pro M304, M404, MFP M428; MICR M406",
633818,633818,TD Synnex Corporation,TD Synnex Corporation [US],POU3712,Purchase Order #POU3712,PURCHORD11597,631763,SOU4852,Sales Order #SOU4852,SALESORD10368,2023-04-03,CF289Y,2,348.9097612,CF289Y,,,"HP 89Y High Capacity - black - original - LaserJet - toner cartridge (CF289Y) - for LaserJet Enterprise M507, MFP M528; LaserJet Enterprise Flow MFP M528",
